date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:46	532/532	---M--	200	added ('OK')	text/plain	etag:%2287e902-214-85fb8880%22	http://www.merck.com/robots.txt		(from )
15:20:47	215/215	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2018%20Feb%202017%2021:20:47%20GMT	http://www.merck.com/	D:/cindy/merck/www.merck.com/index.html	(from )
15:20:48	222487/222487	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:20:48%20GMT	http://www.merck.com/index.html	D:/cindy/merck/www.merck.com/index-2.html	(from http://www.merck.com/)
15:20:49	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%2256f1a3-47e-495fbc40%22	http://www.merck.com/favicon.ico	D:/cindy/merck/www.merck.com/favicon.ico	(from http://www.merck.com/index.html)
15:20:49	114038/114038	---M-Z	200	added ('OK')	text/css	etag:%222264b1-1bd76-49137100%22	http://www.merck.com/css/bootstrap.min.css	D:/cindy/merck/www.merck.com/css/bootstrap.min.css	(from http://www.merck.com/index.html)
15:20:49	33032/33032	---M-Z	200	added ('OK')	text/css	etag:%229b5e2b-8108-49137100%22	http://www.merck.com/css/megamenu.css	D:/cindy/merck/www.merck.com/css/megamenu.css	(from http://www.merck.com/index.html)
15:20:49	15766/15766	---M-Z	200	added ('OK')	text/css	etag:%227a3d79-3d96-a12c1900%22	http://www.merck.com/css/custom.css	D:/cindy/merck/www.merck.com/css/custom.css	(from http://www.merck.com/index.html)
15:20:50	31088/31088	---M-Z	200	added ('OK')	text/css	etag:%22866230-7970-49137100%22	http://www.merck.com/css/style.css	D:/cindy/merck/www.merck.com/css/style.css	(from http://www.merck.com/index.html)
15:20:50	38263/38263	---M-Z	200	added ('OK')	text/css	etag:%227c27f8-9577-c6e26b40%22	http://www.merck.com/css/jquery.mmenu.all.5.1.css	D:/cindy/merck/www.merck.com/css/jquery.mmenu.all.5.1.css	(from http://www.merck.com/index.html)
15:20:50	203/203	---M-Z	200	added ('OK')	text/css	etag:%221ed9c3-cb-991fc380%22	http://www.merck.com/css/breadcrumbs.css	D:/cindy/merck/www.merck.com/css/breadcrumbs.css	(from http://www.merck.com/index.html)
15:20:50	26711/26711	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Jun%202016%2020:03:45%20GMT	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css	D:/cindy/merck/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css	(from http://www.merck.com/index.html)
15:20:51	25472/25472	---M-Z	200	added ('OK')	text/css	etag:%227c27eb-6380-7a0f0000%22	http://www.merck.com/css/media-queries.css	D:/cindy/merck/www.merck.com/css/media-queries.css	(from http://www.merck.com/index.html)
15:20:51	33684/33684	---M-Z	200	added ('OK')	text/css	etag:%2292a033-8394-1fa71500%22	http://www.merck.com/css/jquery-ui.1.10.1.css	D:/cindy/merck/www.merck.com/css/jquery-ui.1.10.1.css	(from http://www.merck.com/index.html)
15:20:51	2937/2937	---M-Z	200	added ('OK')	text/css	etag:%221ed9c2-b79-6a984bc0%22	http://www.merck.com/css/jquery.socialfeed.css	D:/cindy/merck/www.merck.com/css/jquery.socialfeed.css	(from http://www.merck.com/index.html)
15:20:51	20521/20521	---M-Z	200	added ('OK')	text/javascript	etag:%223193688548+gzip%22	http://tags.tiqcdn.com/utag/merck-msd/www.merck.com/prod/utag.js	D:/cindy/merck/tags.tiqcdn.com/utag/merck-msd/www.merck.com/prod/utag.js	(from http://www.merck.com/index.html)
15:20:53	214983/214983	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:20:52%20GMT	http://www.merck.com/contact/index.html	D:/cindy/merck/www.merck.com/contact/index.html	(from http://www.merck.com/index.html)
15:20:54	203051/203051	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:20:54%20GMT	http://www.merck.com/contact/contact-faq.html	D:/cindy/merck/www.merck.com/contact/contact-faq.html	(from http://www.merck.com/index.html)
15:20:56	213181/213181	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:20:55%20GMT	http://www.merck.com/about/home.html	D:/cindy/merck/www.merck.com/about/home.html	(from http://www.merck.com/index.html)
15:20:57	177556/177556	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:20:57%20GMT	http://www.merck.com/about/corporate-responsibility/home.html	D:/cindy/merck/www.merck.com/about/corporate-responsibility/home.html	(from http://www.merck.com/index.html)
15:20:58	179397/179397	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:20:58%20GMT	http://www.merck.com/about/reimbursement-support-and-patient-assistance-programs/home.html	D:/cindy/merck/www.merck.com/about/reimbursement-support-and-patient-assistance-programs/home.html	(from http://www.merck.com/index.html)
15:20:59	180281/180281	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:20:59%20GMT	http://www.merck.com/about/leadership/home.html	D:/cindy/merck/www.merck.com/about/leadership/home.html	(from http://www.merck.com/index.html)
15:21:01	186827/186827	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:00%20GMT	http://www.merck.com/about/leadership/board-of-directors/home.html	D:/cindy/merck/www.merck.com/about/leadership/board-of-directors/home.html	(from http://www.merck.com/index.html)
15:21:02	186112/186112	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:01%20GMT	http://www.merck.com/about/leadership/executive-committee/home.html	D:/cindy/merck/www.merck.com/about/leadership/executive-committee/home.html	(from http://www.merck.com/index.html)
15:21:03	180166/180166	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:03%20GMT	http://www.merck.com/about/our-work/index.html	D:/cindy/merck/www.merck.com/about/our-work/index.html	(from http://www.merck.com/index.html)
15:21:04	175754/175754	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:04%20GMT	http://www.merck.com/about/our-work/amr.html	D:/cindy/merck/www.merck.com/about/our-work/amr.html	(from http://www.merck.com/index.html)
15:21:06	225593/225593	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:05%20GMT	http://www.merck.com/about/our-work/hepatitis-c.html	D:/cindy/merck/www.merck.com/about/our-work/hepatitis-c.html	(from http://www.merck.com/index.html)
15:21:07	188736/188736	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:07%20GMT	http://www.merck.com/about/our-work/diabetes.html	D:/cindy/merck/www.merck.com/about/our-work/diabetes.html	(from http://www.merck.com/index.html)
15:21:08	183173/183173	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:08%20GMT	http://www.merck.com/about/our-work/oncology.html	D:/cindy/merck/www.merck.com/about/our-work/oncology.html	(from http://www.merck.com/index.html)
15:21:10	233655/233655	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:09%20GMT	http://www.merck.com/about/our-work/hiv.html	D:/cindy/merck/www.merck.com/about/our-work/hiv.html	(from http://www.merck.com/index.html)
15:21:11	179349/179349	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:11%20GMT	http://www.merck.com/about/how-we-operate/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/home.html	(from http://www.merck.com/index.html)
15:21:11	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Feb%202017%2021:21:11%20GMT	http://www.merck.com/about/how-we-operate/code-of-conduct/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/home.html	(from http://www.merck.com/index.html)
15:21:12	289/289	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Feb%202017%2021:21:11%20GMT	http://www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values-and-standards.html	(from http://www.merck.com/index.html)
15:21:12	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Feb%202017%2021:21:12%20GMT	http://www.merck.com/about/how-we-operate/code-of-conduct/values.html	D:/cindy/merck/www.merck.com/about/how-we-operate/code-of-conduct/values.html	(from http://www.merck.com/index.html)
15:21:13	175861/175861	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:13%20GMT	http://www.merck.com/about/how-we-operate/compliance/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/compliance/home.html	(from http://www.merck.com/index.html)
15:21:14	181276/181276	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:14%20GMT	http://www.merck.com/about/how-we-operate/privacy/employment-privacy-and-data-protection.html	D:/cindy/merck/www.merck.com/about/how-we-operate/privacy/employment-privacy-and-data-protection.html	(from http://www.merck.com/index.html)
15:21:15	178290/178290	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:15%20GMT	http://www.merck.com/about/how-we-operate/diversity/home.html	D:/cindy/merck/www.merck.com/about/how-we-operate/diversity/home.html	(from http://www.merck.com/index.html)
15:21:17	176334/176334	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:16%20GMT	http://www.merck.com/about/how-we-operate/diversity/employee-diversity.html	D:/cindy/merck/www.merck.com/about/how-we-operate/diversity/employee-diversity.html	(from http://www.merck.com/index.html)
15:21:18	181682/181682	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:17%20GMT	http://www.merck.com/about/how-we-operate/diversity/supplier-diversity.html	D:/cindy/merck/www.merck.com/about/how-we-operate/diversity/supplier-diversity.html	(from http://www.merck.com/index.html)
15:21:19	183766/183766	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:19%20GMT	http://www.merck.com/about/how-we-operate/diversity/programs-and-partnerships.html	D:/cindy/merck/www.merck.com/about/how-we-operate/diversity/programs-and-partnerships.html	(from http://www.merck.com/index.html)
15:21:20	178340/178340	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:20%20GMT	http://www.merck.com/about/how-we-operate/diversity/what-we-buy.html	D:/cindy/merck/www.merck.com/about/how-we-operate/diversity/what-we-buy.html	(from http://www.merck.com/index.html)
15:21:21	185734/185734	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:21%20GMT	http://www.merck.com/about/how-we-operate/diversity/definitions.html	D:/cindy/merck/www.merck.com/about/how-we-operate/diversity/definitions.html	(from http://www.merck.com/index.html)
15:21:22	174416/174416	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:22%20GMT	http://www.merck.com/about/how-we-operate/diversity/register-potential-supplier.html	D:/cindy/merck/www.merck.com/about/how-we-operate/diversity/register-potential-supplier.html	(from http://www.merck.com/index.html)
15:21:24	179550/179550	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:23%20GMT	http://www.merck.com/about/how-we-operate/diversity/mwbe_feature.html	D:/cindy/merck/www.merck.com/about/how-we-operate/diversity/mwbe_feature.html	(from http://www.merck.com/index.html)
15:21:25	183319/183319	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:25%20GMT	http://www.merck.com/about/views-and-positions/home.html	D:/cindy/merck/www.merck.com/about/views-and-positions/home.html	(from http://www.merck.com/index.html)
15:21:26	191058/191058	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:26%20GMT	http://www.merck.com/about/views-and-positions/access-and-affordability/home.html	D:/cindy/merck/www.merck.com/about/views-and-positions/access-and-affordability/home.html	(from http://www.merck.com/index.html)
15:21:27	175985/175985	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:27%20GMT	http://www.merck.com/about/views-and-positions/access-to-medicines/home.html	D:/cindy/merck/www.merck.com/about/views-and-positions/access-to-medicines/home.html	(from http://www.merck.com/index.html)
15:21:28	175070/175070	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:28%20GMT	http://www.merck.com/about/views-and-positions/innovation/home.html	D:/cindy/merck/www.merck.com/about/views-and-positions/innovation/home.html	(from http://www.merck.com/index.html)
15:21:30	176935/176935	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:29%20GMT	http://www.merck.com/about/views-and-positions/quality-and-safety/home.html	D:/cindy/merck/www.merck.com/about/views-and-positions/quality-and-safety/home.html	(from http://www.merck.com/index.html)
15:21:31	175895/175895	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:31%20GMT	http://www.merck.com/about/views-and-positions/sales-and-marketing/home.html	D:/cindy/merck/www.merck.com/about/views-and-positions/sales-and-marketing/home.html	(from http://www.merck.com/index.html)
15:21:32	176072/176072	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:32%20GMT	http://www.merck.com/about/views-and-positions/responsible-public-policy-and-advocacy/home.html	D:/cindy/merck/www.merck.com/about/views-and-positions/responsible-public-policy-and-advocacy/home.html	(from http://www.merck.com/index.html)
15:21:33	183145/183145	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:33%20GMT	http://www.merck.com/about/views-and-positions/public-policy-position-statements.html	D:/cindy/merck/www.merck.com/about/views-and-positions/public-policy-position-statements.html	(from http://www.merck.com/index.html)
15:21:34	202625/202625	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:34%20GMT	http://www.merck.com/about/views-and-positions/trade-association-memberships.html	D:/cindy/merck/www.merck.com/about/views-and-positions/trade-association-memberships.html	(from http://www.merck.com/index.html)
15:21:36	179957/179957	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:35%20GMT	http://www.merck.com/about/our-history/home.html	D:/cindy/merck/www.merck.com/about/our-history/home.html	(from http://www.merck.com/index.html)
15:21:37	182802/182802	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:36%20GMT	http://www.merck.com/about/our-history/facts/home.html	D:/cindy/merck/www.merck.com/about/our-history/facts/home.html	(from http://www.merck.com/index.html)
15:21:38	202038/202038	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:38%20GMT	http://www.merck.com/about/our-people/index.html	D:/cindy/merck/www.merck.com/about/our-people/index.html	(from http://www.merck.com/index.html)
15:21:40	272519/272519	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:40%20GMT	http://www.merck.com/about/featured-stories/home.html	D:/cindy/merck/www.merck.com/about/featured-stories/home.html	(from http://www.merck.com/index.html)
15:21:41	168349/168349	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:41%20GMT	http://www.merck.com/about/featured-stories/merck-amazon.html	D:/cindy/merck/www.merck.com/about/featured-stories/merck-amazon.html	(from http://www.merck.com/index.html)
15:21:42	166905/166905	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:42%20GMT	http://www.merck.com/about/featured-stories/wcd-video.html	D:/cindy/merck/www.merck.com/about/featured-stories/wcd-video.html	(from http://www.merck.com/index.html)
15:21:43	169404/169404	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:43%20GMT	http://www.merck.com/about/featured-stories/be-well-challenge.html	D:/cindy/merck/www.merck.com/about/featured-stories/be-well-challenge.html	(from http://www.merck.com/index.html)
15:21:44	178661/178661	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:44%20GMT	http://www.merck.com/about/featured-stories/pov-adam-schechter.html	D:/cindy/merck/www.merck.com/about/featured-stories/pov-adam-schechter.html	(from http://www.merck.com/index.html)
15:21:46	178593/178593	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:45%20GMT	http://www.merck.com/about/featured-stories/your-cancer-game-plan.html	D:/cindy/merck/www.merck.com/about/featured-stories/your-cancer-game-plan.html	(from http://www.merck.com/index.html)
15:21:47	169965/169965	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:47%20GMT	http://www.merck.com/about/featured-stories/project-ECHO.html	D:/cindy/merck/www.merck.com/about/featured-stories/project-ECHO.html	(from http://www.merck.com/index.html)
15:21:49	174603/174603	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:48%20GMT	http://www.merck.com/about/featured-stories/commitment-prevention-care-for-ncds.html	D:/cindy/merck/www.merck.com/about/featured-stories/commitment-prevention-care-for-ncds.html	(from http://www.merck.com/index.html)
15:21:50	195978/195978	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:50%20GMT	http://www.merck.com/about/our-people/jay-schiller.html	D:/cindy/merck/www.merck.com/about/our-people/jay-schiller.html	(from http://www.merck.com/index.html)
15:21:51	175822/175822	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:51%20GMT	http://www.merck.com/about/featured-stories/mrl-san-fran-lab.html	D:/cindy/merck/www.merck.com/about/featured-stories/mrl-san-fran-lab.html	(from http://www.merck.com/index.html)
15:21:53	185897/185897	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:52%20GMT	http://www.merck.com/about/featured-stories/test-talk-take-action.html	D:/cindy/merck/www.merck.com/about/featured-stories/test-talk-take-action.html	(from http://www.merck.com/index.html)
15:21:54	176782/176782	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:54%20GMT	http://www.merck.com/about/featured-stories/diabetes_care.html	D:/cindy/merck/www.merck.com/about/featured-stories/diabetes_care.html	(from http://www.merck.com/index.html)
15:21:55	174646/174646	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:55%20GMT	http://www.merck.com/about/featured-stories/world_diabetes_day_2016.html	D:/cindy/merck/www.merck.com/about/featured-stories/world_diabetes_day_2016.html	(from http://www.merck.com/index.html)
15:21:57	195969/195969	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:57%20GMT	http://www.merck.com/about/our-people/harriet-johnson.html	D:/cindy/merck/www.merck.com/about/our-people/harriet-johnson.html	(from http://www.merck.com/index.html)
15:21:59	179635/179635	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:21:58%20GMT	http://www.merck.com/about/featured-stories/volunteer-125.html	D:/cindy/merck/www.merck.com/about/featured-stories/volunteer-125.html	(from http://www.merck.com/index.html)
15:22:00	175842/175842	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:00%20GMT	http://www.merck.com/about/featured-stories/peptalk.html	D:/cindy/merck/www.merck.com/about/featured-stories/peptalk.html	(from http://www.merck.com/index.html)
15:22:01	193665/193665	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:01%20GMT	http://www.merck.com/about/featured-stories/adam-scott.html	D:/cindy/merck/www.merck.com/about/featured-stories/adam-scott.html	(from http://www.merck.com/index.html)
15:22:02	197053/197053	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:02%20GMT	http://www.merck.com/about/our-people/noreen-rizvi.html	D:/cindy/merck/www.merck.com/about/our-people/noreen-rizvi.html	(from http://www.merck.com/index.html)
15:22:04	175606/175606	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:03%20GMT	http://www.merck.com/about/featured-stories/ebola-outbreak.html	D:/cindy/merck/www.merck.com/about/featured-stories/ebola-outbreak.html	(from http://www.merck.com/index.html)
15:22:05	168936/168936	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:04%20GMT	http://www.merck.com/about/featured-stories/pov-roger-dansey.html	D:/cindy/merck/www.merck.com/about/featured-stories/pov-roger-dansey.html	(from http://www.merck.com/index.html)
15:22:06	175204/175204	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:06%20GMT	http://www.merck.com/about/featured-stories/pov-greg-lubiniecki.html	D:/cindy/merck/www.merck.com/about/featured-stories/pov-greg-lubiniecki.html	(from http://www.merck.com/index.html)
15:22:07	169103/169103	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:07%20GMT	http://www.merck.com/about/featured-stories/susan-shiff.html	D:/cindy/merck/www.merck.com/about/featured-stories/susan-shiff.html	(from http://www.merck.com/index.html)
15:22:08	204949/204949	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:08%20GMT	http://www.merck.com/about/featured-stories/faces-of-the-future.html	D:/cindy/merck/www.merck.com/about/featured-stories/faces-of-the-future.html	(from http://www.merck.com/index.html)
15:22:09	179813/179813	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:09%20GMT	http://www.merck.com/about/featured-stories/microbiology-story.html	D:/cindy/merck/www.merck.com/about/featured-stories/microbiology-story.html	(from http://www.merck.com/index.html)
15:22:10	184559/184559	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:10%20GMT	http://www.merck.com/about/featured-stories/carolyn-breast-cancer.html	D:/cindy/merck/www.merck.com/about/featured-stories/carolyn-breast-cancer.html	(from http://www.merck.com/index.html)
15:22:12	174351/174351	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:11%20GMT	http://www.merck.com/about/featured-stories/health-literacy.html	D:/cindy/merck/www.merck.com/about/featured-stories/health-literacy.html	(from http://www.merck.com/index.html)
15:22:13	175218/175218	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:13%20GMT	http://www.merck.com/about/featured-stories/pov-julie-gerberding.html	D:/cindy/merck/www.merck.com/about/featured-stories/pov-julie-gerberding.html	(from http://www.merck.com/index.html)
15:22:14	196877/196877	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:14%20GMT	http://www.merck.com/about/our-people/paige-cramer.html	D:/cindy/merck/www.merck.com/about/our-people/paige-cramer.html	(from http://www.merck.com/index.html)
15:22:15	194442/194442	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:15%20GMT	http://www.merck.com/about/featured-stories/corporate-responsibility.html	D:/cindy/merck/www.merck.com/about/featured-stories/corporate-responsibility.html	(from http://www.merck.com/index.html)
15:22:17	176380/176380	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:16%20GMT	http://www.merck.com/about/featured-stories/canine-influenza-virus.html	D:/cindy/merck/www.merck.com/about/featured-stories/canine-influenza-virus.html	(from http://www.merck.com/index.html)
15:22:18	218913/218913	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:18%20GMT	http://www.merck.com/about/featured-stories/women-in-science.html	D:/cindy/merck/www.merck.com/about/featured-stories/women-in-science.html	(from http://www.merck.com/index.html)
15:22:20	521585/521585	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:20%20GMT	http://www.merck.com/about/featured-stories/merck-fellows.html	D:/cindy/merck/www.merck.com/about/featured-stories/merck-fellows.html	(from http://www.merck.com/index.html)
15:22:22	197897/197897	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:21%20GMT	http://www.merck.com/about/our-people/daria-hazuda.html	D:/cindy/merck/www.merck.com/about/our-people/daria-hazuda.html	(from http://www.merck.com/index.html)
15:22:23	168838/168838	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:23%20GMT	http://www.merck.com/about/featured-stories/pov-jon-cheng.html	D:/cindy/merck/www.merck.com/about/featured-stories/pov-jon-cheng.html	(from http://www.merck.com/index.html)
15:22:24	200542/200542	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:24%20GMT	http://www.merck.com/about/featured-stories/understanding-head-neck-cancer.html	D:/cindy/merck/www.merck.com/about/featured-stories/understanding-head-neck-cancer.html	(from http://www.merck.com/index.html)
15:22:27	178238/178238	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:26%20GMT	http://www.merck.com/about/featured-stories/hpv-awareness.html	D:/cindy/merck/www.merck.com/about/featured-stories/hpv-awareness.html	(from http://www.merck.com/index.html)
15:22:30	198545/198545	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2018%20Feb%202017%2021:22:27%20GMT	http://www.merck.com/about/our-people/arnaub-chatterjee.html	D:/cindy/merck/www.merck.com/about/our-people/arnaub-chatterjee.html	(from http://www.merck.com/index.html)
15:22:32	176146/176146	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:31%20GMT	http://www.merck.com/about/featured-stories/diabetes-fasting.html	D:/cindy/merck/www.merck.com/about/featured-stories/diabetes-fasting.html	(from http://www.merck.com/index.html)
15:22:33	181643/181643	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:33%20GMT	http://www.merck.com/about/featured-stories/diabetes-basics.html	D:/cindy/merck/www.merck.com/about/featured-stories/diabetes-basics.html	(from http://www.merck.com/index.html)
15:22:34	174857/174857	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:34%20GMT	http://www.merck.com/about/featured-stories/karen-bachert.html	D:/cindy/merck/www.merck.com/about/featured-stories/karen-bachert.html	(from http://www.merck.com/index.html)
15:22:36	168169/168169	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:35%20GMT	http://www.merck.com/about/featured-stories/its-personal.html	D:/cindy/merck/www.merck.com/about/featured-stories/its-personal.html	(from http://www.merck.com/index.html)
15:22:37	175669/175669	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:36%20GMT	http://www.merck.com/about/featured-stories/collaborating-to-cure.html	D:/cindy/merck/www.merck.com/about/featured-stories/collaborating-to-cure.html	(from http://www.merck.com/index.html)
15:22:38	197970/197970	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:38%20GMT	http://www.merck.com/about/our-people/mike-thien.html	D:/cindy/merck/www.merck.com/about/our-people/mike-thien.html	(from http://www.merck.com/index.html)
15:22:39	168593/168593	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:39%20GMT	http://www.merck.com/about/featured-stories/vagelos-aha-honoree.html	D:/cindy/merck/www.merck.com/about/featured-stories/vagelos-aha-honoree.html	(from http://www.merck.com/index.html)
15:22:40	168479/168479	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:40%20GMT	http://www.merck.com/about/featured-stories/pov-sam-engel.html	D:/cindy/merck/www.merck.com/about/featured-stories/pov-sam-engel.html	(from http://www.merck.com/index.html)
15:22:41	178472/178472	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:41%20GMT	http://www.merck.com/about/featured-stories/cancer-care-alliance.html	D:/cindy/merck/www.merck.com/about/featured-stories/cancer-care-alliance.html	(from http://www.merck.com/index.html)
15:22:42	170754/170754	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202017%2021:22:42%20GMT	http://www.merck.com/about/featured-stories/new-approaches-to-fighting-cancer.html	D:/cindy/merck/www.merck.com/about/featured-stories/new-approaches-to-fighting-cancer.html	(from http://www.merck.com/index.html)
